 (1.132220506668090820e+00+0.000000000000000000e+00j), (8.073201775550842285e-01+0.000000000000000000e+00j), (1.028971910476684570e+00+0.000000000000000000e+00j), (1.126779437065124512e+00+0.000000000000000000e+00j), (8.983960747718811035e-01+0.000000000000000000e+00j), (1.407517075538635254e+00+0.000000000000000000e+00j), (8.128940463066101074e-01+0.000000000000000000e+00j), (9.158420562744140625e-01+0.000000000000000000e+00j), (9.728189110755920410e-01+0.000000000000000000e+00j), (1.076439380645751953e+00+0.000000000000000000e+00j)
 (7.940387129783630371e-01+0.000000000000000000e+00j), (1.004729866981506348e+00+0.000000000000000000e+00j), (5.564590692520141602e-01+0.000000000000000000e+00j), (1.312571763992309570e+00+0.000000000000000000e+00j), (1.179400682449340820e+00+0.000000000000000000e+00j), (8.913223147392272949e-01+0.000000000000000000e+00j), (1.192871212959289551e+00+0.000000000000000000e+00j), (8.958550691604614258e-01+0.000000000000000000e+00j), (1.303946137428283691e+00+0.000000000000000000e+00j), (1.055626511573791504e+00+0.000000000000000000e+00j)
 (7.236495614051818848e-01+0.000000000000000000e+00j), (1.028146386146545410e+00+0.000000000000000000e+00j), (1.107668638229370117e+00+0.000000000000000000e+00j), (9.097548723220825195e-01+0.000000000000000000e+00j), (7.636852860450744629e-01+0.000000000000000000e+00j), (9.943980574607849121e-01+0.000000000000000000e+00j), (1.284419298171997070e+00+0.000000000000000000e+00j), (8.372416496276855469e-01+0.000000000000000000e+00j), (9.223928451538085938e-01+0.000000000000000000e+00j), (1.382353782653808594e+00+0.000000000000000000e+00j)
 (1.173889636993408203e+00+0.000000000000000000e+00j), (1.202901244163513184e+00+0.000000000000000000e+00j), (1.048590421676635742e+00+0.000000000000000000e+00j), (1.274984478950500488e+00+0.000000000000000000e+00j), (1.016237497329711914e+00+0.000000000000000000e+00j), (8.349166512489318848e-01+0.000000000000000000e+00j), (1.242843866348266602e+00+0.000000000000000000e+00j), (8.105145692825317383e-01+0.000000000000000000e+00j), (1.061134815216064453e+00+0.000000000000000000e+00j), (1.160219311714172363e+00+0.000000000000000000e+00j)
 (9.902493953704833984e-01+0.000000000000000000e+00j), (7.898603677749633789e-01+0.000000000000000000e+00j), (1.167447447776794434e+00+0.000000000000000000e+00j), (7.598688006401062012e-01+0.000000000000000000e+00j), (7.937739491462707520e-01+0.000000000000000000e+00j), (9.896616935729980469e-01+0.000000000000000000e+00j), (1.330525398254394531e+00+0.000000000000000000e+00j), (1.283279895782470703e+00+0.000000000000000000e+00j), (9.131299257278442383e-01+0.000000000000000000e+00j), (8.471158742904663086e-01+0.000000000000000000e+00j)
 (9.818081855773925781e-01+0.000000000000000000e+00j), (9.738443493843078613e-01+0.000000000000000000e+00j), (9.476888179779052734e-01+0.000000000000000000e+00j), (8.188529014587402344e-01+0.000000000000000000e+00j), (1.067371129989624023e+00+0.000000000000000000e+00j), (1.067313432693481445e+00+0.000000000000000000e+00j), (1.006483316421508789e+00+0.000000000000000000e+00j), (1.255446910858154297e+00+0.000000000000000000e+00j), (1.259392619132995605e+00+0.000000000000000000e+00j), (1.027367711067199707e+00+0.000000000000000000e+00j)
 (1.248281836509704590e+00+0.000000000000000000e+00j), (1.042284250259399414e+00+0.000000000000000000e+00j), (8.601797223091125488e-01+0.000000000000000000e+00j), (1.045634984970092773e+00+0.000000000000000000e+00j), (1.245264410972595215e+00+0.000000000000000000e+00j), (1.238425016403198242e+00+0.000000000000000000e+00j), (9.011726975440979004e-01+0.000000000000000000e+00j), (8.549346923828125000e-01+0.000000000000000000e+00j), (9.657307863235473633e-01+0.000000000000000000e+00j), (8.367204666137695312e-01+0.000000000000000000e+00j)
 (1.020053267478942871e+00+0.000000000000000000e+00j), (1.033444166183471680e+00+0.000000000000000000e+00j), (8.875898122787475586e-01+0.000000000000000000e+00j), (7.309146523475646973e-01+0.000000000000000000e+00j), (1.337973475456237793e+00+0.000000000000000000e+00j), (7.326302528381347656e-01+0.000000000000000000e+00j), (7.646951079368591309e-01+0.000000000000000000e+00j), (7.647135257720947266e-01+0.000000000000000000e+00j), (8.764604330062866211e-01+0.000000000000000000e+00j), (1.016004443168640137e+00+0.000000000000000000e+00j)
 (8.281119465827941895e-01+0.000000000000000000e+00j), (1.301930904388427734e+00+0.000000000000000000e+00j), (9.349900484085083008e-01+0.000000000000000000e+00j), (5.503793358802795410e-01+0.000000000000000000e+00j), (1.224965929985046387e+00+0.000000000000000000e+00j), (9.246585965156555176e-01+0.000000000000000000e+00j), (1.019287228584289551e+00+0.000000000000000000e+00j), (8.349086046218872070e-01+0.000000000000000000e+00j), (1.204790592193603516e+00+0.000000000000000000e+00j), (9.564595222473144531e-01+0.000000000000000000e+00j)
 (9.882184267044067383e-01+0.000000000000000000e+00j), (8.466860055923461914e-01+0.000000000000000000e+00j), (1.007509112358093262e+00+0.000000000000000000e+00j), (5.927667021751403809e-01+0.000000000000000000e+00j), (1.078920483589172363e+00+0.000000000000000000e+00j), (8.976059556007385254e-01+0.000000000000000000e+00j), (1.066798925399780273e+00+0.000000000000000000e+00j), (9.382051229476928711e-01+0.000000000000000000e+00j), (9.023134708404541016e-01+0.000000000000000000e+00j), (1.407672166824340820e+00+0.000000000000000000e+00j)
 (8.727887272834777832e-01+0.000000000000000000e+00j), (8.088079690933227539e-01+0.000000000000000000e+00j), (1.322696924209594727e+00+0.000000000000000000e+00j), (1.206297159194946289e+00+0.000000000000000000e+00j), (1.358567118644714355e+00+0.000000000000000000e+00j), (8.079742193222045898e-01+0.000000000000000000e+00j), (8.222783207893371582e-01+0.000000000000000000e+00j), (7.906816005706787109e-01+0.000000000000000000e+00j), (9.003255963325500488e-01+0.000000000000000000e+00j), (9.387628436088562012e-01+0.000000000000000000e+00j)
 (8.585210442543029785e-01+0.000000000000000000e+00j), (1.111722826957702637e+00+0.000000000000000000e+00j), (8.036550879478454590e-01+0.000000000000000000e+00j), (8.611956834793090820e-01+0.000000000000000000e+00j), (1.372513771057128906e+00+0.000000000000000000e+00j), (8.915725946426391602e-01+0.000000000000000000e+00j), (1.198107719421386719e+00+0.000000000000000000e+00j), (1.159308433532714844e+00+0.000000000000000000e+00j), (1.288522362709045410e+00+0.000000000000000000e+00j), (1.024504423141479492e+00+0.000000000000000000e+00j)
 (7.474405765533447266e-01+0.000000000000000000e+00j), (1.349048018455505371e+00+0.000000000000000000e+00j), (1.026913881301879883e+00+0.000000000000000000e+00j), (7.309103012084960938e-01+0.000000000000000000e+00j), (1.129801630973815918e+00+0.000000000000000000e+00j), (1.282495260238647461e+00+0.000000000000000000e+00j), (8.569434285163879395e-01+0.000000000000000000e+00j), (1.046993732452392578e+00+0.000000000000000000e+00j), (1.204417467117309570e+00+0.000000000000000000e+00j), (1.077041625976562500e+00+0.000000000000000000e+00j)
 (9.508658051490783691e-01+0.000000000000000000e+00j), (9.235558509826660156e-01+0.000000000000000000e+00j), (8.309577107429504395e-01+0.000000000000000000e+00j), (1.591304421424865723e+00+0.000000000000000000e+00j), (8.518318533897399902e-01+0.000000000000000000e+00j), (8.547940850257873535e-01+0.000000000000000000e+00j), (1.165731191635131836e+00+0.000000000000000000e+00j), (1.180745482444763184e+00+0.000000000000000000e+00j), (1.060695767402648926e+00+0.000000000000000000e+00j), (1.125375270843505859e+00+0.000000000000000000e+00j)
 (9.955854415893554688e-01+0.000000000000000000e+00j), (1.270334839820861816e+00+0.000000000000000000e+00j), (8.730766773223876953e-01+0.000000000000000000e+00j), (8.571646809577941895e-01+0.000000000000000000e+00j), (1.300878643989562988e+00+0.000000000000000000e+00j), (8.174406290054321289e-01+0.000000000000000000e+00j), (9.604302048683166504e-01+0.000000000000000000e+00j), (8.451665639877319336e-01+0.000000000000000000e+00j), (1.114411830902099609e+00+0.000000000000000000e+00j), (1.155688047409057617e+00+0.000000000000000000e+00j)
 (1.085499644279479980e+00+0.000000000000000000e+00j), (8.212510943412780762e-01+0.000000000000000000e+00j), (7.807117700576782227e-01+0.000000000000000000e+00j), (1.315518021583557129e+00+0.000000000000000000e+00j), (1.134755730628967285e+00+0.000000000000000000e+00j), (1.224447727203369141e+00+0.000000000000000000e+00j), (9.851322770118713379e-01+0.000000000000000000e+00j), (1.408536791801452637e+00+0.000000000000000000e+00j), (7.732637524604797363e-01+0.000000000000000000e+00j), (1.025030732154846191e+00+0.000000000000000000e+00j)
 (1.231048226356506348e+00+0.000000000000000000e+00j), (9.305344820022583008e-01+0.000000000000000000e+00j), (1.149807214736938477e+00+0.000000000000000000e+00j), (1.013221263885498047e+00+0.000000000000000000e+00j), (9.454185366630554199e-01+0.000000000000000000e+00j), (8.101019263267517090e-01+0.000000000000000000e+00j), (1.050658345222473145e+00+0.000000000000000000e+00j), (1.135094881057739258e+00+0.000000000000000000e+00j), (1.066504597663879395e+00+0.000000000000000000e+00j), (1.114499688148498535e+00+0.000000000000000000e+00j)
 (8.828160166740417480e-01+0.000000000000000000e+00j), (7.136247754096984863e-01+0.000000000000000000e+00j), (9.793784618377685547e-01+0.000000000000000000e+00j), (7.135487794876098633e-01+0.000000000000000000e+00j), (1.148125171661376953e+00+0.000000000000000000e+00j), (7.107679843902587891e-01+0.000000000000000000e+00j), (6.674306988716125488e-01+0.000000000000000000e+00j), (1.186520814895629883e+00+0.000000000000000000e+00j), (1.355664849281311035e+00+0.000000000000000000e+00j), (9.857165217399597168e-01+0.000000000000000000e+00j)
 (9.156127572059631348e-01+0.000000000000000000e+00j), (8.133174777030944824e-01+0.000000000000000000e+00j), (1.080456972122192383e+00+0.000000000000000000e+00j), (9.839368462562561035e-01+0.000000000000000000e+00j), (9.104063510894775391e-01+0.000000000000000000e+00j), (9.525448679924011230e-01+0.000000000000000000e+00j), (1.296966314315795898e+00+0.000000000000000000e+00j), (6.861758828163146973e-01+0.000000000000000000e+00j), (9.742103219032287598e-01+0.000000000000000000e+00j), (1.203422665596008301e+00+0.000000000000000000e+00j)
 (8.262481093406677246e-01+0.000000000000000000e+00j), (7.553742527961730957e-01+0.000000000000000000e+00j), (1.031604886054992676e+00+0.000000000000000000e+00j), (1.148343086242675781e+00+0.000000000000000000e+00j), (1.365685105323791504e+00+0.000000000000000000e+00j), (1.282649040222167969e+00+0.000000000000000000e+00j), (8.708979487419128418e-01+0.000000000000000000e+00j), (1.103534579277038574e+00+0.000000000000000000e+00j), (1.182667970657348633e+00+0.000000000000000000e+00j), (1.131611943244934082e+00+0.000000000000000000e+00j)
 (1.068901300430297852e+00+0.000000000000000000e+00j), (1.192861318588256836e+00+0.000000000000000000e+00j), (1.155977606773376465e+00+0.000000000000000000e+00j), (1.036977171897888184e+00+0.000000000000000000e+00j), (1.236748218536376953e+00+0.000000000000000000e+00j), (9.535092711448669434e-01+0.000000000000000000e+00j), (7.516877651214599609e-01+0.000000000000000000e+00j), (6.978628635406494141e-01+0.000000000000000000e+00j), (8.424714803695678711e-01+0.000000000000000000e+00j), (1.226139664649963379e+00+0.000000000000000000e+00j)
 (8.671413064002990723e-01+0.000000000000000000e+00j), (9.522537589073181152e-01+0.000000000000000000e+00j), (8.184348940849304199e-01+0.000000000000000000e+00j), (1.222873449325561523e+00+0.000000000000000000e+00j), (1.173889517784118652e+00+0.000000000000000000e+00j), (1.156145453453063965e+00+0.000000000000000000e+00j), (9.581611156463623047e-01+0.000000000000000000e+00j), (1.064184784889221191e+00+0.000000000000000000e+00j), (8.101834058761596680e-01+0.000000000000000000e+00j), (7.565299868583679199e-01+0.000000000000000000e+00j)
 (8.144850730895996094e-01+0.000000000000000000e+00j), (7.229763865470886230e-01+0.000000000000000000e+00j), (9.694142341613769531e-01+0.000000000000000000e+00j), (5.917945504188537598e-01+0.000000000000000000e+00j), (8.419347405433654785e-01+0.000000000000000000e+00j), (1.348575353622436523e+00+0.000000000000000000e+00j), (9.854873418807983398e-01+0.000000000000000000e+00j), (6.725901365280151367e-01+0.000000000000000000e+00j), (8.846288323402404785e-01+0.000000000000000000e+00j), (1.247247219085693359e+00+0.000000000000000000e+00j)
 (9.612354040145874023e-01+0.000000000000000000e+00j), (4.807052612304687500e-01+0.000000000000000000e+00j), (7.287373542785644531e-01+0.000000000000000000e+00j), (8.335745334625244141e-01+0.000000000000000000e+00j), (1.187755346298217773e+00+0.000000000000000000e+00j), (1.163736701011657715e+00+0.000000000000000000e+00j), (9.374309182167053223e-01+0.000000000000000000e+00j), (9.446864128112792969e-01+0.000000000000000000e+00j), (1.048679471015930176e+00+0.000000000000000000e+00j), (1.122865557670593262e+00+0.000000000000000000e+00j)
 (7.976638078689575195e-01+0.000000000000000000e+00j), (1.054200768470764160e+00+0.000000000000000000e+00j), (5.631136298179626465e-01+0.000000000000000000e+00j), (5.793443918228149414e-01+0.000000000000000000e+00j), (1.411314845085144043e+00+0.000000000000000000e+00j), (5.196232199668884277e-01+0.000000000000000000e+00j), (9.469313025474548340e-01+0.000000000000000000e+00j), (9.795561432838439941e-01+0.000000000000000000e+00j), (1.138374090194702148e+00+0.000000000000000000e+00j), (1.231190681457519531e+00+0.000000000000000000e+00j)
 (1.131085872650146484e+00+0.000000000000000000e+00j), (9.707508087158203125e-01+0.000000000000000000e+00j), (8.957140445709228516e-01+0.000000000000000000e+00j), (1.333962917327880859e+00+0.000000000000000000e+00j), (9.170224666595458984e-01+0.000000000000000000e+00j), (1.365143060684204102e+00+0.000000000000000000e+00j), (9.198393821716308594e-01+0.000000000000000000e+00j), (9.921923279762268066e-01+0.000000000000000000e+00j), (1.156596541404724121e+00+0.000000000000000000e+00j), (7.883083224296569824e-01+0.000000000000000000e+00j)
 (1.008329272270202637e+00+0.000000000000000000e+00j), (9.560571312904357910e-01+0.000000000000000000e+00j), (1.125793218612670898e+00+0.000000000000000000e+00j), (1.162027835845947266e+00+0.000000000000000000e+00j), (8.560014963150024414e-01+0.000000000000000000e+00j), (8.760414719581604004e-01+0.000000000000000000e+00j), (8.262235522270202637e-01+0.000000000000000000e+00j), (1.163841009140014648e+00+0.000000000000000000e+00j), (8.014677166938781738e-01+0.000000000000000000e+00j), (1.142273426055908203e+00+0.000000000000000000e+00j)
